# x_val	y_val	p(x,y)
0.000000e+00	3.658270e+02	1.262152e-06
0.000000e+00	3.681278e+02	1.270772e-06
0.000000e+00	3.704286e+02	1.279444e-06
0.000000e+00	3.727294e+02	1.288168e-06
0.000000e+00	3.750302e+02	1.296944e-06
0.000000e+00	3.773310e+02	1.305772e-06
0.000000e+00	3.796318e+02	1.314653e-06
0.000000e+00	3.819326e+02	1.323587e-06
0.000000e+00	3.842334e+02	1.332574e-06
0.000000e+00	3.865342e+02	1.341614e-06
0.000000e+00	3.888350e+02	1.350708e-06
0.000000e+00	3.911358e+02	1.359855e-06
0.000000e+00	3.934366e+02	1.369057e-06
0.000000e+00	3.957374e+02	1.378313e-06
0.000000e+00	3.980382e+02	1.387624e-06
0.000000e+00	4.003390e+02	1.396990e-06
0.000000e+00	4.026398e+02	1.406411e-06
0.000000e+00	4.049406e+02	1.415887e-06
0.000000e+00	4.072414e+02	1.425419e-06
0.000000e+00	4.095422e+02	1.435007e-06
0.000000e+00	4.118430e+02	1.444651e-06
0.000000e+00	4.141438e+02	1.454352e-06
0.000000e+00	4.164446e+02	1.464109e-06
0.000000e+00	4.187454e+02	1.473924e-06
0.000000e+00	4.210462e+02	1.483796e-06
0.000000e+00	4.233470e+02	1.493725e-06
0.000000e+00	4.256478e+02	1.503713e-06
0.000000e+00	4.279486e+02	1.513758e-06
0.000000e+00	4.302494e+02	1.523862e-06
0.000000e+00	4.325502e+02	1.534024e-06
0.000000e+00	4.348510e+02	1.544246e-06
0.000000e+00	4.371518e+02	1.554527e-06
0.000000e+00	4.394526e+02	1.564867e-06
0.000000e+00	4.417534e+02	1.575267e-06
0.000000e+00	4.440542e+02	1.585727e-06
0.000000e+00	4.463550e+02	1.596247e-06
0.000000e+00	4.486558e+02	1.606828e-06
0.000000e+00	4.509566e+02	1.617470e-06
0.000000e+00	4.532574e+02	1.628173e-06
0.000000e+00	4.555582e+02	1.638937e-06
0.000000e+00	4.578590e+02	1.649764e-06
0.000000e+00	4.601598e+02	1.660652e-06
0.000000e+00	4.624606e+02	1.671603e-06
0.000000e+00	4.647614e+02	1.682616e-06
0.000000e+00	4.670622e+02	1.693692e-06
0.000000e+00	4.693630e+02	1.704831e-06
0.000000e+00	4.716638e+02	1.716034e-06
0.000000e+00	4.739645e+02	1.727300e-06
0.000000e+00	4.762653e+02	1.738630e-06
0.000000e+00	4.785661e+02	1.750025e-06
0.000000e+00	4.808669e+02	1.761485e-06
0.000000e+00	4.831677e+02	1.773009e-06
0.000000e+00	4.854685e+02	1.784598e-06
0.000000e+00	4.877693e+02	1.796253e-06
0.000000e+00	4.900701e+02	1.807974e-06
0.000000e+00	4.923709e+02	1.819761e-06
0.000000e+00	4.946717e+02	1.831614e-06
0.000000e+00	4.969725e+02	1.843534e-06
0.000000e+00	4.992733e+02	1.855521e-06
0.000000e+00	5.015741e+02	1.867575e-06
0.000000e+00	5.038749e+02	1.879697e-06
0.000000e+00	5.061757e+02	1.891886e-06
0.000000e+00	5.084765e+02	1.904144e-06
