# x_val	y_val	p(x,y)
0.000000e+00	4.897303e+02	7.187505e-06
0.000000e+00	4.926281e+02	7.229685e-06
0.000000e+00	4.955259e+02	7.272064e-06
0.000000e+00	4.984237e+02	7.314645e-06
0.000000e+00	5.013215e+02	7.357428e-06
0.000000e+00	5.042193e+02	7.400413e-06
0.000000e+00	5.071172e+02	7.443601e-06
0.000000e+00	5.100150e+02	7.486993e-06
0.000000e+00	5.129128e+02	7.530589e-06
0.000000e+00	5.158106e+02	7.574390e-06
0.000000e+00	5.187084e+02	7.618396e-06
0.000000e+00	5.216062e+02	7.662609e-06
0.000000e+00	5.245040e+02	7.707028e-06
0.000000e+00	5.274018e+02	7.751655e-06
0.000000e+00	5.302997e+02	7.796490e-06
0.000000e+00	5.331975e+02	7.841533e-06
0.000000e+00	5.360953e+02	7.886785e-06
0.000000e+00	5.389931e+02	7.932248e-06
0.000000e+00	5.418909e+02	7.977921e-06
0.000000e+00	5.447887e+02	8.023805e-06
0.000000e+00	5.476865e+02	8.069901e-06
0.000000e+00	5.505843e+02	8.116209e-06
0.000000e+00	5.534822e+02	8.162730e-06
0.000000e+00	5.563800e+02	8.209465e-06
0.000000e+00	5.592778e+02	8.256414e-06
0.000000e+00	5.621756e+02	8.303578e-06
0.000000e+00	5.650734e+02	8.350957e-06
0.000000e+00	5.679712e+02	8.398552e-06
0.000000e+00	5.708690e+02	8.446364e-06
0.000000e+00	5.737668e+02	8.494393e-06
0.000000e+00	5.766647e+02	8.542640e-06
0.000000e+00	5.795625e+02	8.591106e-06
0.000000e+00	5.824603e+02	8.639790e-06
0.000000e+00	5.853581e+02	8.688695e-06
0.000000e+00	5.882559e+02	8.737820e-06
0.000000e+00	5.911537e+02	8.787165e-06
0.000000e+00	5.940515e+02	8.836733e-06
0.000000e+00	5.969493e+02	8.886522e-06
0.000000e+00	5.998471e+02	8.936534e-06
0.000000e+00	6.027450e+02	8.986770e-06
0.000000e+00	6.056428e+02	9.037229e-06
0.000000e+00	6.085406e+02	9.087913e-06
0.000000e+00	6.114384e+02	9.138823e-06
0.000000e+00	6.143362e+02	9.189958e-06
0.000000e+00	6.172340e+02	9.241319e-06
0.000000e+00	6.201318e+02	9.292907e-06
0.000000e+00	6.230296e+02	9.344723e-06
0.000000e+00	6.259275e+02	9.396768e-06
0.000000e+00	6.288253e+02	9.449041e-06
0.000000e+00	6.317231e+02	9.501543e-06
0.000000e+00	6.346209e+02	9.554275e-06
0.000000e+00	6.375187e+02	9.607238e-06
0.000000e+00	6.404165e+02	9.660432e-06
0.000000e+00	6.433143e+02	9.713858e-06
0.000000e+00	6.462121e+02	9.767516e-06
0.000000e+00	6.491100e+02	9.821407e-06
0.000000e+00	6.520078e+02	9.875531e-06
0.000000e+00	6.549056e+02	9.929890e-06
0.000000e+00	6.578034e+02	9.984483e-06
