# q	y_q
7.757758e-01	4.079238e+03
7.767768e-01	4.084006e+03
7.777778e-01	4.088774e+03
7.787788e-01	4.093543e+03
7.797798e-01	4.098311e+03
7.807808e-01	4.103079e+03
7.817818e-01	4.107847e+03
7.827828e-01	4.112616e+03
7.837838e-01	4.117384e+03
7.847848e-01	4.122152e+03
7.857858e-01	4.126921e+03
7.867868e-01	4.131689e+03
7.877878e-01	4.136457e+03
7.887888e-01	4.141225e+03
7.897898e-01	4.145994e+03
7.907908e-01	4.150762e+03
7.917918e-01	4.155530e+03
7.927928e-01	4.160298e+03
7.937938e-01	4.165067e+03
7.947948e-01	4.169835e+03
7.957958e-01	4.174603e+03
7.967968e-01	4.179371e+03
7.977978e-01	4.184140e+03
7.987988e-01	4.188908e+03
7.997998e-01	4.193676e+03
8.008008e-01	4.198444e+03
8.018018e-01	4.203213e+03
8.028028e-01	4.207981e+03
8.038038e-01	4.212749e+03
8.048048e-01	4.217518e+03
8.058058e-01	4.222286e+03
8.068068e-01	4.227054e+03
8.078078e-01	4.231822e+03
8.088088e-01	4.236591e+03
8.098098e-01	4.241359e+03
8.108108e-01	4.246127e+03
8.118118e-01	4.250895e+03
8.128128e-01	4.255664e+03
8.138138e-01	4.260432e+03
8.148148e-01	4.265200e+03
8.158158e-01	4.269968e+03
8.168168e-01	4.274737e+03
8.178178e-01	4.279505e+03
8.188188e-01	4.284273e+03
8.198198e-01	4.289041e+03
8.208208e-01	4.293810e+03
8.218218e-01	4.298578e+03
8.228228e-01	4.303346e+03
8.238238e-01	4.308115e+03
8.248248e-01	4.312883e+03
8.258258e-01	4.317651e+03
8.268268e-01	4.322419e+03
8.278278e-01	4.327188e+03
8.288288e-01	4.331956e+03
8.298298e-01	4.336724e+03
8.308308e-01	4.341492e+03
8.318318e-01	4.346261e+03
8.328328e-01	4.351029e+03
8.338338e-01	4.355797e+03
8.348348e-01	4.360565e+03
8.358358e-01	4.365334e+03
8.368368e-01	4.370102e+03
8.378378e-01	4.374870e+03
8.388388e-01	4.379638e+03
8.398398e-01	4.384407e+03
8.408408e-01	4.389175e+03
8.418418e-01	4.393943e+03
8.428428e-01	4.398712e+03
8.438438e-01	4.403480e+03
8.448448e-01	4.408248e+03
8.458458e-01	4.413016e+03
8.468468e-01	4.417785e+03
8.478478e-01	4.422553e+03
8.488488e-01	4.427321e+03
8.498498e-01	4.432089e+03
8.508509e-01	4.436858e+03
8.518519e-01	4.442600e+03
8.528529e-01	4.449207e+03
8.538539e-01	4.455814e+03
8.548549e-01	4.462421e+03
8.558559e-01	4.469028e+03
8.568569e-01	4.475635e+03
8.578579e-01	4.482242e+03
8.588589e-01	4.488849e+03
8.598599e-01	4.495456e+03
8.608609e-01	4.502063e+03
8.618619e-01	4.508670e+03
8.628629e-01	4.515276e+03
8.638639e-01	4.521883e+03
8.648649e-01	4.528490e+03
8.658659e-01	4.535097e+03
8.668669e-01	4.541704e+03
8.678679e-01	4.548311e+03
8.688689e-01	4.554918e+03
8.698699e-01	4.561525e+03
8.708709e-01	4.568132e+03
8.718719e-01	4.574739e+03
