# x_val	y_val	p(x,y)
0.000000e+00	7.508673e+02	2.492209e-08
0.000000e+00	7.538456e+02	2.539380e-08
0.000000e+00	7.568239e+02	2.587383e-08
0.000000e+00	7.598022e+02	2.636232e-08
0.000000e+00	7.627805e+02	2.685941e-08
0.000000e+00	7.657588e+02	2.736522e-08
0.000000e+00	7.687371e+02	2.787991e-08
0.000000e+00	7.717154e+02	2.840361e-08
0.000000e+00	7.746937e+02	2.893647e-08
0.000000e+00	7.776719e+02	2.947864e-08
0.000000e+00	7.806502e+02	3.003026e-08
0.000000e+00	7.836285e+02	3.059149e-08
0.000000e+00	7.866068e+02	3.116247e-08
0.000000e+00	7.895851e+02	3.174337e-08
0.000000e+00	7.925634e+02	3.233434e-08
0.000000e+00	7.955417e+02	3.293554e-08
0.000000e+00	7.985200e+02	3.354714e-08
0.000000e+00	8.014983e+02	3.416928e-08
0.000000e+00	8.044765e+02	3.480216e-08
0.000000e+00	8.074548e+02	3.544592e-08
0.000000e+00	8.104331e+02	3.610074e-08
0.000000e+00	8.134114e+02	3.676680e-08
0.000000e+00	8.163897e+02	3.744427e-08
0.000000e+00	8.193680e+02	3.813334e-08
0.000000e+00	8.223463e+02	3.883417e-08
0.000000e+00	8.253246e+02	3.954695e-08
0.000000e+00	8.283029e+02	4.027188e-08
0.000000e+00	8.312811e+02	4.100913e-08
0.000000e+00	8.342594e+02	4.175890e-08
0.000000e+00	8.372377e+02	4.252138e-08
0.000000e+00	8.402160e+02	4.329677e-08
0.000000e+00	8.431943e+02	4.408526e-08
0.000000e+00	8.461726e+02	4.488707e-08
0.000000e+00	8.491509e+02	4.570238e-08
0.000000e+00	8.521292e+02	4.653142e-08
0.000000e+00	8.551075e+02	4.737438e-08
0.000000e+00	8.580857e+02	4.823148e-08
0.000000e+00	8.610640e+02	4.910294e-08
0.000000e+00	8.640423e+02	4.998897e-08
0.000000e+00	8.670206e+02	5.088980e-08
0.000000e+00	8.699989e+02	5.180565e-08
0.000000e+00	8.729772e+02	5.273675e-08
0.000000e+00	8.759555e+02	5.368332e-08
0.000000e+00	8.789338e+02	5.464560e-08
0.000000e+00	8.819121e+02	5.562383e-08
0.000000e+00	8.848903e+02	5.661824e-08
0.000000e+00	8.878686e+02	5.762908e-08
0.000000e+00	8.908469e+02	5.865659e-08
0.000000e+00	8.938252e+02	5.970102e-08
0.000000e+00	8.968035e+02	6.076262e-08
0.000000e+00	8.997818e+02	6.184166e-08
0.000000e+00	9.027601e+02	6.293838e-08
0.000000e+00	9.057384e+02	6.405305e-08
0.000000e+00	9.087167e+02	6.518593e-08
0.000000e+00	9.116950e+02	6.633730e-08
0.000000e+00	9.146732e+02	6.750742e-08
0.000000e+00	9.176515e+02	6.869656e-08
0.000000e+00	9.206298e+02	6.990502e-08
0.000000e+00	9.236081e+02	7.113307e-08
0.000000e+00	9.265864e+02	7.238100e-08
0.000000e+00	9.295647e+02	7.364910e-08
0.000000e+00	9.325430e+02	7.493765e-08
0.000000e+00	9.355213e+02	7.624696e-08
0.000000e+00	9.384996e+02	7.757734e-08
0.000000e+00	9.414778e+02	7.892907e-08
0.000000e+00	9.444561e+02	8.030248e-08
0.000000e+00	9.474344e+02	8.169786e-08
0.000000e+00	9.504127e+02	8.311555e-08
0.000000e+00	9.533910e+02	8.455586e-08
0.000000e+00	9.563693e+02	8.601911e-08
0.000000e+00	9.593476e+02	8.750564e-08
0.000000e+00	9.623259e+02	8.901576e-08
0.000000e+00	9.653042e+02	9.054983e-08
0.000000e+00	9.682824e+02	9.210817e-08
0.000000e+00	9.712607e+02	9.369114e-08
0.000000e+00	9.742390e+02	9.529908e-08
0.000000e+00	9.772173e+02	9.693234e-08
0.000000e+00	9.801956e+02	9.859129e-08
0.000000e+00	9.831739e+02	1.002763e-07
0.000000e+00	9.861522e+02	1.019877e-07
0.000000e+00	9.891305e+02	1.037258e-07
0.000000e+00	9.921088e+02	1.054912e-07
0.000000e+00	9.950870e+02	1.072840e-07
0.000000e+00	9.980653e+02	1.091048e-07
0.000000e+00	1.001044e+03	1.109539e-07
0.000000e+00	1.004022e+03	1.128316e-07
0.000000e+00	1.007000e+03	1.147385e-07
0.000000e+00	1.009978e+03	1.166748e-07
0.000000e+00	1.012957e+03	1.186410e-07
0.000000e+00	1.015935e+03	1.206376e-07
0.000000e+00	1.018913e+03	1.226649e-07
0.000000e+00	1.021892e+03	1.247233e-07
0.000000e+00	1.024870e+03	1.268133e-07
0.000000e+00	1.027848e+03	1.289353e-07
0.000000e+00	1.030827e+03	1.310897e-07
0.000000e+00	1.033805e+03	1.332770e-07
0.000000e+00	1.036783e+03	1.354976e-07
0.000000e+00	1.039761e+03	1.377520e-07
0.000000e+00	1.042740e+03	1.400406e-07
