Normalized_signaling_variable	P_X_input	P_ZG_graded_output	P_ZB_switch_like_output
5.0427606902e+00	1.4098494408e-03	1.4671518319e-02	1.8281364968e-03
5.0442610653e+00	1.3991828169e-03	1.4599380678e-02	1.7630651055e-03
5.0457614404e+00	1.3885841881e-03	1.4527520167e-02	1.6999108410e-03
5.0472618155e+00	1.3780813798e-03	1.4456004851e-02	1.6390810031e-03
5.0487621905e+00	1.3676507148e-03	1.4384833110e-02	1.5804829495e-03
5.0502625656e+00	1.3572865426e-03	1.4313935259e-02	1.5236166814e-03
5.0517629407e+00	1.3469885661e-03	1.4243310654e-02	1.4684470670e-03
5.0532633158e+00	1.3367839049e-03	1.4173026397e-02	1.4153335779e-03
5.0547636909e+00	1.3266494421e-03	1.4103080884e-02	1.3641930151e-03
5.0562640660e+00	1.3165797090e-03	1.4033405405e-02	1.3145826548e-03
5.0577644411e+00	1.3065744157e-03	1.3963999320e-02	1.2664709808e-03
5.0592648162e+00	1.2966599919e-03	1.3894928782e-02	1.2201746521e-03
5.0607651913e+00	1.2868138696e-03	1.3826192199e-02	1.1756191145e-03
5.0622655664e+00	1.2770307565e-03	1.3757721830e-02	1.1324131042e-03
5.0637659415e+00	1.2673103698e-03	1.3689517039e-02	1.0905284103e-03
5.0652663166e+00	1.2576784653e-03	1.3621643037e-02	1.0502434522e-03
5.0667666917e+00	1.2481130122e-03	1.3554098248e-02	1.0114915673e-03
5.0682670668e+00	1.2386088898e-03	1.3486815885e-02	9.7392762572e-04
5.0697674419e+00	1.2291658217e-03	1.3419795322e-02	9.3752642964e-04
5.0712678170e+00	1.2198089057e-03	1.3353100833e-02	9.0253231727e-04
5.0727681920e+00	1.2105166371e-03	1.3286730857e-02	8.6888581020e-04
5.0742685671e+00	1.2012840612e-03	1.3220619558e-02	8.3628304769e-04
5.0757689422e+00	1.1921109086e-03	1.3154766314e-02	8.0470157145e-04
5.0772693173e+00	1.1830216338e-03	1.3089234474e-02	7.7435540892e-04
5.0787696924e+00	1.1739952473e-03	1.3024022493e-02	7.4519160512e-04
5.0802700675e+00	1.1650269556e-03	1.2959065473e-02	7.1694313660e-04
5.0817704426e+00	1.1561164959e-03	1.2894362800e-02	6.8959002930e-04
5.0832708177e+00	1.1472876946e-03	1.2829976905e-02	6.6331941045e-04
5.0847711928e+00	1.1385200663e-03	1.2765906259e-02	6.3808423288e-04
5.0862715679e+00	1.1298089742e-03	1.2702086895e-02	6.1365028414e-04
5.0877719430e+00	1.1211541618e-03	1.2638518204e-02	5.8999983711e-04
5.0892723181e+00	1.1125788419e-03	1.2575261711e-02	5.6729619570e-04
5.0907726932e+00	1.1040630229e-03	1.2512315901e-02	5.4549764932e-04
5.0922730683e+00	1.0956022195e-03	1.2449617729e-02	5.2439914824e-04
5.0937734434e+00	1.0871961819e-03	1.2387166592e-02	5.0398499242e-04
5.0952738185e+00	1.0788675234e-03	1.2325023118e-02	4.8439743149e-04
5.0967741935e+00	1.0705967354e-03	1.2263185804e-02	4.6559956320e-04
5.0982745686e+00	1.0623794803e-03	1.2201592521e-02	4.4741220329e-04
5.0997749437e+00	1.0542155141e-03	1.2140242671e-02	4.2982147591e-04
5.1012753188e+00	1.0461268650e-03	1.2079195992e-02	4.1295106207e-04
5.1027756939e+00	1.0380944974e-03	1.2018450998e-02	3.9676838121e-04
5.1042760690e+00	1.0301142164e-03	1.1957946462e-02	3.8111714203e-04
5.1057764441e+00	1.0221857840e-03	1.1897681792e-02	3.6598510625e-04
5.1072768192e+00	1.0143306572e-03	1.1837715847e-02	3.5147961217e-04
5.1087771943e+00	1.0065302628e-03	1.1778047154e-02	3.3757195399e-04
5.1102775694e+00	9.9878054458e-04	1.1718615383e-02	3.2412606037e-04
5.1117779445e+00	9.9108127057e-04	1.1659419948e-02	3.1113115949e-04
5.1132783196e+00	9.8345333965e-04	1.1600518835e-02	2.9868023542e-04
5.1147786947e+00	9.7587863142e-04	1.1541910588e-02	2.8674804801e-04
5.1162790698e+00	9.6835322404e-04	1.1483535762e-02	2.7521634815e-04
5.1177794449e+00	9.6087689137e-04	1.1425393777e-02	2.6407567407e-04
5.1192798200e+00	9.5346998750e-04	1.1367541757e-02	2.5340642777e-04
5.1207801950e+00	9.4611483497e-04	1.1309978260e-02	2.4318646143e-04
5.1222805701e+00	9.3880764230e-04	1.1252644718e-02	2.3331320257e-04
5.1237809452e+00	9.3154818899e-04	1.1195540559e-02	2.2377835696e-04
5.1252813203e+00	9.2435629733e-04	1.1138722053e-02	2.1465132020e-04
5.1267816954e+00	9.1721472317e-04	1.1082187772e-02	2.0591269717e-04
5.1282820705e+00	9.1011980143e-04	1.1025880017e-02	1.9747367660e-04
5.1297824456e+00	9.0307131716e-04	1.0969798222e-02	1.8932700242e-04
5.1312828207e+00	8.9608857345e-04	1.0913997811e-02	1.8153246146e-04
5.1327831958e+00	8.8915475008e-04	1.0858477372e-02	1.7407310329e-04
5.1342835709e+00	8.8226630449e-04	1.0803180067e-02	1.6687217204e-04
5.1357839460e+00	8.7542302716e-04	1.0748105333e-02	1.5992333250e-04
5.1372843211e+00	8.6864371443e-04	1.0693307761e-02	1.5327799975e-04
5.1387846962e+00	8.6191196067e-04	1.0638785952e-02	1.4692138946e-04
5.1402850713e+00	8.5522434217e-04	1.0584483920e-02	1.4078728550e-04
5.1417854464e+00	8.4858065467e-04	1.0530401106e-02	1.3487016771e-04
5.1432858215e+00	8.4199919990e-04	1.0476591276e-02	1.2921417158e-04
5.1447861965e+00	8.3546397776e-04	1.0423053047e-02	1.2380642769e-04
5.1462865716e+00	8.2897167970e-04	1.0369731271e-02	1.1858991612e-04
5.1477869467e+00	8.2252210663e-04	1.0316625398e-02	1.1355983641e-04
5.1492873218e+00	8.1613307757e-04	1.0263788375e-02	1.0875400671e-04
5.1507876969e+00	8.0978898899e-04	1.0211218833e-02	1.0416124664e-04
5.1522880720e+00	8.0348664400e-04	1.0158862458e-02	9.9732544200e-05
5.1537884471e+00	7.9722584851e-04	1.0106718706e-02	9.5463733040e-05
5.1552888222e+00	7.9102395050e-04	1.0054839715e-02	9.1387159795e-05
5.1567891973e+00	7.8486573425e-04	1.0003224130e-02	8.7493130552e-05
5.1582895724e+00	7.7874811104e-04	9.9518184616e-03	8.3739592697e-05
5.1597899475e+00	7.7267089173e-04	9.9006221714e-03	8.0122937323e-05
5.1612903226e+00	7.6665096460e-04	9.8496865964e-03	7.6670781420e-05
5.1627906977e+00	7.6067349315e-04	9.7990103982e-03	7.3374736357e-05
5.1642910728e+00	7.5473549348e-04	9.7485409013e-03	7.0198785745e-05
5.1657914479e+00	7.4883678130e-04	9.6982775734e-03	6.7139809635e-05
5.1672918230e+00	7.4299379633e-04	9.6482709602e-03	6.4221344630e-05
5.1687921980e+00	7.3719207285e-04	9.5985197381e-03	6.1436145764e-05
5.1702925731e+00	7.3142872852e-04	9.5489720377e-03	5.8753421893e-05
5.1717929482e+00	7.2570358376e-04	9.4996273324e-03	5.6170481024e-05
5.1732933233e+00	7.2003264070e-04	9.4505353857e-03	5.3707346332e-05
5.1747936984e+00	7.1440179605e-04	9.4016948887e-03	5.1357772734e-05
5.1762940735e+00	7.0880826591e-04	9.3530547690e-03	4.9095483471e-05
5.1777944486e+00	7.0325187528e-04	9.3046145062e-03	4.6918160299e-05
5.1792948237e+00	6.9774819939e-04	9.2564230900e-03	4.4842807003e-05
5.1807951988e+00	6.9228348925e-04	9.2084792262e-03	4.2864050783e-05
5.1822955739e+00	6.8685505630e-04	9.1607326309e-03	4.0959507532e-05
5.1837959490e+00	6.8146273004e-04	9.1131827893e-03	3.9127184714e-05
5.1852963241e+00	6.7612166922e-04	9.0658779265e-03	3.7381496285e-05
5.1867966992e+00	6.7081847119e-04	9.0188167630e-03	3.5717828783e-05
5.1882970743e+00	6.6555053973e-04	8.9719497941e-03	3.4117148150e-05
5.1897974494e+00	6.6031770874e-04	8.9252765111e-03	3.2577745081e-05
5.1912978245e+00	6.5513473072e-04	8.8788443831e-03	3.1111816416e-05
5.1927981995e+00	6.4998854153e-04	8.8326521451e-03	2.9715408307e-05
5.1942985746e+00	6.4487663437e-04	8.7866510632e-03	2.8372364210e-05
5.1957989497e+00	6.3979884745e-04	8.7408406344e-03	2.7081220598e-05
5.1972993248e+00	6.3476953703e-04	8.6952675805e-03	2.5852279897e-05
5.1987996999e+00	6.2977596976e-04	8.6499306512e-03	2.4682160027e-05
5.2003000750e+00	6.2481572548e-04	8.6047818744e-03	2.3557171340e-05
5.2018004501e+00	6.1988864659e-04	8.5598207529e-03	2.2476063130e-05
5.2033008252e+00	6.1500870288e-04	8.5150932700e-03	2.1447522225e-05
5.2048012003e+00	6.1016348430e-04	8.4705981900e-03	2.0468661129e-05
5.2063015754e+00	6.0535065456e-04	8.4262882938e-03	1.9527901017e-05
5.2078019505e+00	6.0057006013e-04	8.3821630900e-03	1.8624175087e-05
5.2093023256e+00	5.9583529395e-04	8.3382678320e-03	1.7764794958e-05
5.2108027007e+00	5.9113426184e-04	8.2946012987e-03	1.6947300066e-05
5.2123030758e+00	5.8646470871e-04	8.2511170152e-03	1.6161914286e-05
5.2138034509e+00	5.8182648505e-04	8.2078144959e-03	1.5407729401e-05
5.2153038260e+00	5.7723281629e-04	8.1647382732e-03	1.4690888661e-05
5.2168042011e+00	5.7267191685e-04	8.1218871401e-03	1.4009299265e-05
5.2183045761e+00	5.6814161028e-04	8.0792153577e-03	1.3354721727e-05
5.2198049512e+00	5.6364175097e-04	8.0367224459e-03	1.2726384296e-05
5.2213053263e+00	5.5918520600e-04	7.9944522245e-03	1.2129439451e-05
5.2228057014e+00	5.5476049131e-04	7.9524035011e-03	1.1562110538e-05
5.2243060765e+00	5.5036550656e-04	7.9105312635e-03	1.1017465435e-05
5.2258064516e+00	5.4600010996e-04	7.8688350375e-03	1.0494849582e-05
5.2273068267e+00	5.4167681917e-04	7.8273579389e-03	9.9985768705e-06
5.2288072018e+00	5.3738444470e-04	7.7860987895e-03	9.5271418640e-06
5.2303075769e+00	5.3312095987e-04	7.7450132954e-03	9.0747226386e-06
5.2318079520e+00	5.2888622662e-04	7.7041009883e-03	8.6407650725e-06
5.2333083271e+00	5.2469242195e-04	7.6634042884e-03	8.2288746033e-06
5.2348087022e+00	5.2052864410e-04	7.6229220317e-03	7.8377779939e-06
5.2363090773e+00	5.1639293769e-04	7.5826106342e-03	7.4625943193e-06
5.2378094524e+00	5.1228516829e-04	7.5424696330e-03	7.1028553589e-06
5.2393098275e+00	5.0821718082e-04	7.5025407616e-03	6.7615691554e-06
5.2408102026e+00	5.0417835454e-04	7.4628228701e-03	6.4376608636e-06
5.2423105776e+00	5.0016680306e-04	7.4232730756e-03	6.1270456498e-06
5.2438109527e+00	4.9618239551e-04	7.3838909210e-03	5.8293286142e-06
5.2453113278e+00	4.9223665310e-04	7.3447174610e-03	5.5470149914e-06
5.2468117029e+00	4.8831922952e-04	7.3057515601e-03	5.2791991012e-06
5.2483120780e+00	4.8442830518e-04	7.2669510280e-03	5.0224683506e-06
5.2498124531e+00	4.8056375265e-04	7.2283154131e-03	4.7764902971e-06
5.2513128282e+00	4.7673677761e-04	7.1898851001e-03	4.5433477632e-06
5.2528132033e+00	4.7293730178e-04	7.1516589675e-03	4.3222790237e-06
5.2543135784e+00	4.6916357017e-04	7.1135955091e-03	4.1104380867e-06
5.2558139535e+00	4.6541545872e-04	7.0756942790e-03	3.9075456064e-06
5.2573143286e+00	4.6170386557e-04	7.0379950001e-03	3.7153301917e-06
5.2588147037e+00	4.5801897418e-04	7.0004965649e-03	3.5331523750e-06
5.2603150788e+00	4.5435909202e-04	6.9631581429e-03	3.3586428398e-06
5.2618154539e+00	4.5072409837e-04	6.9259792938e-03	3.1915672895e-06
5.2633158290e+00	4.4712459163e-04	6.8889990872e-03	3.0333578558e-06
5.2648162041e+00	4.4355101078e-04	6.8522164293e-03	2.8834786955e-06
5.2663165791e+00	4.4000172379e-04	6.8155911569e-03	2.7399607713e-06
5.2678169542e+00	4.3647661313e-04	6.7791228354e-03	2.6026079330e-06
5.2693173293e+00	4.3298598510e-04	6.7428498892e-03	2.4726046170e-06
5.2708177044e+00	4.2952052821e-04	6.7067712383e-03	2.3495026377e-06
5.2723180795e+00	4.2607866888e-04	6.6708473785e-03	2.2316684646e-06
5.2738184546e+00	4.2266029272e-04	6.6350778806e-03	2.1189381843e-06
5.2753188297e+00	4.1927542142e-04	6.5995005322e-03	2.0122896740e-06
5.2768192048e+00	4.1591498704e-04	6.5641142670e-03	1.9113487531e-06
5.2783195799e+00	4.1257747257e-04	6.5288802316e-03	1.8147625889e-06
5.2798199550e+00	4.0926276668e-04	6.4937980021e-03	1.7223944577e-06
5.2813203301e+00	4.0598061370e-04	6.4589047374e-03	1.6350502972e-06
5.2828207052e+00	4.0272218349e-04	6.4241993850e-03	1.5524182834e-06
5.2843210803e+00	3.9948601371e-04	6.3896437336e-03	1.4733799946e-06
5.2858214554e+00	3.9627199603e-04	6.3552373651e-03	1.3978215948e-06
5.2873218305e+00	3.9308960455e-04	6.3210168175e-03	1.3264061617e-06
5.2888222056e+00	3.8993024122e-04	6.2869810521e-03	1.2588743103e-06
5.2903225806e+00	3.8679249659e-04	6.2530924917e-03	1.1943030171e-06
5.2918229557e+00	3.8367626524e-04	6.2193507235e-03	1.1325976752e-06
5.2933233308e+00	3.8059075800e-04	6.1857916733e-03	1.0743028799e-06
5.2948237059e+00	3.7752760335e-04	6.1524143155e-03	1.0192032593e-06
5.2963240810e+00	3.7448544297e-04	6.1191816991e-03	9.6653837079e-07
5.2978244561e+00	3.7146417428e-04	6.0860934168e-03	9.1622973104e-07
5.2993248312e+00	3.6847275163e-04	6.0531847896e-03	8.6872384989e-07
5.3008252063e+00	3.6550302460e-04	6.0204548057e-03	8.2384222494e-07
5.3023255814e+00	3.6255368427e-04	5.9878671318e-03	7.8095944189e-07
5.3038259565e+00	3.5962463085e-04	5.9554213658e-03	7.4001051145e-07
5.3053263316e+00	3.5672456885e-04	5.9231522324e-03	7.0136089071e-07
5.3068267067e+00	3.5384556360e-04	5.8910587330e-03	6.6486290318e-07
5.3083270818e+00	3.5098635396e-04	5.8591051442e-03	6.3000307577e-07
5.3098274569e+00	3.4814684283e-04	5.8272910693e-03	5.9672769043e-07
5.3113278320e+00	3.4533549137e-04	5.7956506443e-03	5.6533534806e-07
5.3128282071e+00	3.4254457545e-04	5.7641828837e-03	5.3570409556e-07
5.3143285821e+00	3.3977288008e-04	5.7328526662e-03	5.0741309291e-07
5.3158289572e+00	3.3702031083e-04	5.7016596001e-03	4.8041801872e-07
5.3173293323e+00	3.3429509181e-04	5.6706372409e-03	4.5496242733e-07
5.3188297074e+00	3.3158970431e-04	5.6397846162e-03	4.3094579003e-07
5.3203300825e+00	3.2890297798e-04	5.6090671984e-03	4.0802378331e-07
5.3218304576e+00	3.2623482094e-04	5.5784846012e-03	3.8615990458e-07
5.3233308327e+00	3.2359322646e-04	5.5480698071e-03	3.6555246704e-07
5.3248312078e+00	3.2097087627e-04	5.5178218568e-03	3.4611875180e-07
5.3263315829e+00	3.1836664310e-04	5.4877068087e-03	3.2757752501e-07
5.3278319580e+00	3.1578043760e-04	5.4577242816e-03	3.0989877764e-07
5.3293323331e+00	3.1322002824e-04	5.4279066929e-03	2.9324370749e-07
5.3308327082e+00	3.1067829225e-04	5.3982530963e-03	2.7754437256e-07
5.3323330833e+00	3.0815414404e-04	5.3687301282e-03	2.6257146413e-07
5.3338334584e+00	3.0564749670e-04	5.3393374126e-03	2.4830035587e-07
5.3353338335e+00	3.0316589977e-04	5.3101068095e-03	2.3486185119e-07
5.3368342086e+00	3.0070242122e-04	5.2810373854e-03	2.2220024530e-07
5.3383345836e+00	2.9825601571e-04	5.2520963471e-03	2.1012888889e-07
5.3398349587e+00	2.9582659870e-04	5.2232833236e-03	1.9862760903e-07
5.3413353338e+00	2.9342150659e-04	5.1946296251e-03	1.8780236335e-07
5.3428357089e+00	2.9103399338e-04	5.1661343310e-03	1.7760756199e-07
5.3443360840e+00	2.8866305261e-04	5.1377652104e-03	1.6789153971e-07
5.3458364591e+00	2.8630860207e-04	5.1095218978e-03	1.5863780120e-07
5.3473368342e+00	2.8397777060e-04	5.0814351608e-03	1.4993203041e-07
5.3488372093e+00	2.8166399366e-04	5.0535040916e-03	1.4173698237e-07
5.3503375844e+00	2.7936630235e-04	5.0256970142e-03	1.3392963016e-07
5.3518379595e+00	2.7708461672e-04	4.9980135681e-03	1.2649650970e-07
5.3533383346e+00	2.7482586354e-04	4.9704839863e-03	1.1950679159e-07
5.3548387097e+00	2.7258365525e-04	4.9431073734e-03	1.1293010254e-07
5.3563390848e+00	2.7035705920e-04	4.9158526009e-03	1.0666681727e-07
5.3578394599e+00	2.6814599767e-04	4.8887193130e-03	1.0070596550e-07
5.3593398350e+00	2.6595720070e-04	4.8617372158e-03	9.5103291337e-08
5.3608402101e+00	2.6378445331e-04	4.8349054261e-03	8.9834069443e-08
5.3623405851e+00	2.6162685788e-04	4.8081933551e-03	8.4817762920e-08
5.3638409602e+00	2.5948433884e-04	4.7816006523e-03	8.0045449269e-08
5.3653413353e+00	2.5736343472e-04	4.7551565035e-03	7.5561975406e-08
5.3668417104e+00	2.5525809886e-04	4.7288600381e-03	7.1347249482e-08
5.3683420855e+00	2.5316746743e-04	4.7026811997e-03	6.7336276927e-08
5.3698424606e+00	2.5109146696e-04	4.6766196423e-03	6.3521813666e-08
5.3713428357e+00	2.4903644958e-04	4.6507040395e-03	5.9939877978e-08
5.3728432108e+00	2.4699653273e-04	4.6249335329e-03	5.6574172164e-08
5.3743435859e+00	2.4497088522e-04	4.5992785907e-03	5.3372334161e-08
5.3758439610e+00	2.4295943564e-04	4.5737388720e-03	5.0328493015e-08
5.3773443361e+00	2.4096835466e-04	4.5483425451e-03	4.7471526973e-08
5.3788447112e+00	2.3899191971e-04	4.5230887638e-03	4.4788239413e-08
5.3803450863e+00	2.3702933115e-04	4.4979485136e-03	4.2236517490e-08
5.3818454614e+00	2.3508051954e-04	4.4729214585e-03	3.9811611515e-08
5.3833458365e+00	2.3315147895e-04	4.4480352688e-03	3.7536635579e-08
5.3848462116e+00	2.3123664282e-04	4.4232891102e-03	3.5400922974e-08
5.3863465866e+00	2.2933524192e-04	4.3986544785e-03	3.3370661663e-08
5.3878469617e+00	2.2744720873e-04	4.3741310424e-03	3.1442015870e-08
5.3893473368e+00	2.2557836549e-04	4.3497459812e-03	2.9633454516e-08
5.3908477119e+00	2.2372329769e-04	4.3254984728e-03	2.7936371025e-08
5.3923480870e+00	2.2188126544e-04	4.3013605156e-03	2.6323664253e-08
5.3938484621e+00	2.2005220314e-04	4.2773317832e-03	2.4792241951e-08
5.3953488372e+00	2.1824176578e-04	4.2534389711e-03	2.3356836252e-08
5.3968492123e+00	2.1644468705e-04	4.2296812690e-03	2.2010515067e-08
5.3983495874e+00	2.1466025543e-04	4.2060311710e-03	2.0731593165e-08
5.3998499625e+00	2.1288840713e-04	4.1824883553e-03	1.9517582088e-08
5.4013503376e+00	2.1113463441e-04	4.1590790407e-03	1.8380213233e-08
5.4028507127e+00	2.0939381544e-04	4.1358024285e-03	1.7313913043e-08
5.4043510878e+00	2.0766526603e-04	4.1126315016e-03	1.6301359384e-08
5.4058514629e+00	2.0594892420e-04	4.0895659427e-03	1.5340553218e-08
5.4073518380e+00	2.0425012383e-04	4.0666315008e-03	1.4440820524e-08
5.4088522131e+00	2.0256388392e-04	4.0438273888e-03	1.3597687911e-08
5.4103525881e+00	2.0088954666e-04	4.0211270711e-03	1.2797341994e-08
5.4118529632e+00	1.9922705181e-04	3.9985302350e-03	1.2038179718e-08
5.4133533383e+00	1.9758157918e-04	3.9760621666e-03	1.1327602250e-08
5.4148537134e+00	1.9594828501e-04	3.9537220904e-03	1.0662025507e-08
5.4163540885e+00	1.9432653692e-04	3.9314839450e-03	1.0030452826e-08
5.4178544636e+00	1.9271627638e-04	3.9093474226e-03	9.4316009518e-09
5.4193548387e+00	1.9112253330e-04	3.8873373530e-03	8.8713335276e-09
5.4208552138e+00	1.8954059765e-04	3.8654529721e-03	8.3467840209e-09
5.4223555889e+00	1.8796986160e-04	3.8436686862e-03	7.8492129737e-09
5.4238559640e+00	1.8641026828e-04	3.8219841918e-03	7.3775949324e-09
5.4253563391e+00	1.8486670177e-04	3.8004238696e-03	6.9365675392e-09
5.4268567142e+00	1.8333458236e-04	3.7789869667e-03	6.5238421676e-09
5.4283570893e+00	1.8181332589e-04	3.7576483500e-03	6.1324850181e-09
5.4298574644e+00	1.8030287709e-04	3.7364077206e-03	5.7616780804e-09
5.4313578395e+00	1.7880797819e-04	3.7152890164e-03	5.4150831130e-09
5.4328582146e+00	1.7732417647e-04	3.6942914960e-03	5.0908760820e-09
5.4343585896e+00	1.7585091058e-04	3.6733904798e-03	4.7835650963e-09
5.4358589647e+00	1.7438812683e-04	3.6525856736e-03	4.4924987648e-09
5.4373593398e+00	1.7294042947e-04	3.6319005792e-03	4.2205634138e-09
5.4388597149e+00	1.7150348947e-04	3.6113344661e-03	3.9663078282e-09
5.4403600900e+00	1.7007676751e-04	3.5908631022e-03	3.7253895366e-09
5.4418604651e+00	1.6866021142e-04	3.5704861974e-03	3.4972907339e-09
5.4433608402e+00	1.6725829125e-04	3.5502268242e-03	3.2842826703e-09
5.4448612153e+00	1.6586679847e-04	3.5300842631e-03	3.0852127616e-09
5.4463615904e+00	1.6448521501e-04	3.5100347223e-03	2.8966531963e-09
5.4478619655e+00	1.6311349017e-04	3.4900779161e-03	2.7181930770e-09
5.4493623406e+00	1.6175596347e-04	3.4702364941e-03	2.5516166255e-09
5.4508627157e+00	1.6040854379e-04	3.4505097477e-03	2.3960100309e-09
5.4523630908e+00	1.5907073352e-04	3.4308743189e-03	2.2486720581e-09
5.4538634659e+00	1.5774248341e-04	3.4113299263e-03	2.1092772124e-09
5.4553638410e+00	1.5642800601e-04	3.3918988029e-03	1.9792247509e-09
5.4568642161e+00	1.5512332461e-04	3.3725802511e-03	1.8577914316e-09
5.4583645911e+00	1.5382796127e-04	3.3533513399e-03	1.7428521811e-09
5.4598649662e+00	1.5254186819e-04	3.3342117923e-03	1.6341496057e-09
5.4613653413e+00	1.5126913446e-04	3.3151834314e-03	1.5327792028e-09
5.4628657164e+00	1.5000589474e-04	3.2962655698e-03	1.4381695521e-09
5.4643660915e+00	1.4875169012e-04	3.2774356975e-03	1.3486516707e-09
5.4658664666e+00	1.4750647416e-04	3.2586935419e-03	1.2640223706e-09
5.4673668417e+00	1.4627421592e-04	3.2400605219e-03	1.1851378830e-09
5.4688672168e+00	1.4505115853e-04	3.2215359609e-03	1.1115475230e-09
5.4703675919e+00	1.4383686142e-04	3.2030977634e-03	1.0419427203e-09
5.4718679670e+00	1.4263127948e-04	3.1847456606e-03	9.7616335590e-10
5.4733683421e+00	1.4143826501e-04	3.1665006742e-03	9.1487752278e-10
5.4748687172e+00	1.4025416685e-04	3.1483621378e-03	8.5773037729e-10
5.4763690923e+00	1.3907856205e-04	3.1303083639e-03	8.0369766093e-10
5.4778694674e+00	1.3791140680e-04	3.1123390880e-03	7.5265341275e-10
5.4793698425e+00	1.3675643992e-04	3.0944749402e-03	7.0511804745e-10
5.4808702176e+00	1.3561011313e-04	3.0767152647e-03	6.6081266529e-10
5.4823705926e+00	1.3447202049e-04	3.0590387754e-03	6.1893689738e-10
5.4838709677e+00	1.3334211946e-04	3.0414452122e-03	5.7939182557e-10
5.4853713428e+00	1.3222403851e-04	3.0239548197e-03	5.4258214617e-10
5.4868717179e+00	1.3111432956e-04	3.0065669522e-03	5.0828902901e-10
5.4883720930e+00	1.3001260305e-04	2.9892607195e-03	4.7588810798e-10
5.4898724681e+00	1.2891881766e-04	2.9720358652e-03	4.4530183620e-10
5.4913728432e+00	1.2783649461e-04	2.9549122547e-03	4.1684439216e-10
5.4928732183e+00	1.2676228335e-04	2.9378892526e-03	3.9034437417e-10
5.4943735934e+00	1.2569581012e-04	2.9209463579e-03	3.6531553474e-10
5.4958739685e+00	1.2463703479e-04	2.9040833182e-03	3.4169718597e-10
5.4973743436e+00	1.2358937430e-04	2.8873196258e-03	3.1973282374e-10
5.4988747187e+00	1.2254957309e-04	2.8706546550e-03	2.9928842714e-10
