# q	y_q
6.036036e-01	4.838421e+03
6.046046e-01	4.841350e+03
6.056056e-01	4.844279e+03
6.066066e-01	4.847209e+03
6.076076e-01	4.850138e+03
6.086086e-01	4.853068e+03
6.096096e-01	4.855997e+03
6.106106e-01	4.858926e+03
6.116116e-01	4.861856e+03
6.126126e-01	4.864785e+03
6.136136e-01	4.867715e+03
6.146146e-01	4.870644e+03
6.156156e-01	4.873573e+03
6.166166e-01	4.876503e+03
6.176176e-01	4.879432e+03
6.186186e-01	4.882361e+03
6.196196e-01	4.885291e+03
6.206206e-01	4.888220e+03
6.216216e-01	4.891150e+03
6.226226e-01	4.894079e+03
6.236236e-01	4.897008e+03
6.246246e-01	4.899938e+03
6.256256e-01	4.902867e+03
6.266266e-01	4.905797e+03
6.276276e-01	4.908726e+03
6.286286e-01	4.911655e+03
6.296296e-01	4.914585e+03
6.306306e-01	4.917667e+03
6.316316e-01	4.920965e+03
6.326326e-01	4.924263e+03
6.336336e-01	4.927562e+03
6.346346e-01	4.930860e+03
6.356356e-01	4.934158e+03
6.366366e-01	4.937456e+03
6.376376e-01	4.940755e+03
6.386386e-01	4.944053e+03
6.396396e-01	4.947351e+03
6.406406e-01	4.950650e+03
6.416416e-01	4.953948e+03
6.426426e-01	4.957246e+03
6.436436e-01	4.960544e+03
6.446446e-01	4.963843e+03
6.456456e-01	4.967141e+03
6.466466e-01	4.970439e+03
6.476476e-01	4.973738e+03
6.486486e-01	4.977036e+03
6.496496e-01	4.980334e+03
6.506507e-01	4.983632e+03
6.516517e-01	4.986931e+03
6.526527e-01	4.990229e+03
6.536537e-01	4.993527e+03
6.546547e-01	4.996826e+03
6.556557e-01	5.000124e+03
6.566567e-01	5.003422e+03
6.576577e-01	5.006720e+03
6.586587e-01	5.010019e+03
6.596597e-01	5.013317e+03
6.606607e-01	5.016615e+03
6.616617e-01	5.019914e+03
6.626627e-01	5.023212e+03
6.636637e-01	5.026510e+03
6.646647e-01	5.029808e+03
6.656657e-01	5.033107e+03
6.666667e-01	5.036405e+03
6.676677e-01	5.039703e+03
6.686687e-01	5.043002e+03
6.696697e-01	5.046300e+03
6.706707e-01	5.049598e+03
6.716717e-01	5.052896e+03
6.726727e-01	5.056195e+03
6.736737e-01	5.059493e+03
6.746747e-01	5.062791e+03
6.756757e-01	5.066090e+03
6.766767e-01	5.069388e+03
6.776777e-01	5.072686e+03
6.786787e-01	5.075984e+03
6.796797e-01	5.079283e+03
6.806807e-01	5.082581e+03
6.816817e-01	5.085879e+03
6.826827e-01	5.089178e+03
6.836837e-01	5.092476e+03
6.846847e-01	5.095774e+03
6.856857e-01	5.099072e+03
6.866867e-01	5.102371e+03
6.876877e-01	5.105669e+03
6.886887e-01	5.108967e+03
6.896897e-01	5.112266e+03
6.906907e-01	5.115564e+03
6.916917e-01	5.118862e+03
6.926927e-01	5.122160e+03
6.936937e-01	5.125459e+03
6.946947e-01	5.128757e+03
6.956957e-01	5.132055e+03
6.966967e-01	5.135354e+03
6.976977e-01	5.138652e+03
6.986987e-01	5.141950e+03
6.996997e-01	5.145248e+03
7.007007e-01	5.148547e+03
7.017017e-01	5.151845e+03
7.027027e-01	5.155143e+03
7.037037e-01	5.158442e+03
7.047047e-01	5.161740e+03
7.057057e-01	5.165038e+03
7.067067e-01	5.168336e+03
7.077077e-01	5.171635e+03
7.087087e-01	5.174933e+03
7.097097e-01	5.178231e+03
7.107107e-01	5.181530e+03
7.117117e-01	5.184828e+03
7.127127e-01	5.188126e+03
7.137137e-01	5.191424e+03
7.147147e-01	5.194723e+03
7.157157e-01	5.198021e+03
7.167167e-01	5.201319e+03
7.177177e-01	5.204618e+03
7.187187e-01	5.207916e+03
7.197197e-01	5.211214e+03
7.207207e-01	5.214512e+03
7.217217e-01	5.217811e+03
7.227227e-01	5.221109e+03
7.237237e-01	5.224407e+03
7.247247e-01	5.227706e+03
7.257257e-01	5.231004e+03
7.267267e-01	5.234302e+03
7.277277e-01	5.237600e+03
7.287287e-01	5.240899e+03
7.297297e-01	5.244197e+03
7.307307e-01	5.247495e+03
7.317317e-01	5.250794e+03
7.327327e-01	5.254092e+03
7.337337e-01	5.257390e+03
7.347347e-01	5.260688e+03
7.357357e-01	5.263987e+03
7.367367e-01	5.267285e+03
7.377377e-01	5.270583e+03
7.387387e-01	5.273882e+03
7.397397e-01	5.277180e+03
7.407407e-01	5.280478e+03
7.417417e-01	5.283776e+03
7.427427e-01	5.287075e+03
7.437437e-01	5.290373e+03
7.447447e-01	5.293671e+03
7.457457e-01	5.296970e+03
7.467467e-01	5.300268e+03
7.477477e-01	5.303566e+03
7.487487e-01	5.306864e+03
7.497497e-01	5.310312e+03
7.507508e-01	5.314496e+03
7.517518e-01	5.318681e+03
7.527528e-01	5.322865e+03
7.537538e-01	5.327050e+03
7.547548e-01	5.331234e+03
7.557558e-01	5.335419e+03
7.567568e-01	5.339603e+03
7.577578e-01	5.343787e+03
7.587588e-01	5.347972e+03
7.597598e-01	5.352156e+03
7.607608e-01	5.356341e+03
7.617618e-01	5.360525e+03
7.627628e-01	5.364710e+03
7.637638e-01	5.368894e+03
7.647648e-01	5.373079e+03
7.657658e-01	5.377263e+03
7.667668e-01	5.381447e+03
7.677678e-01	5.385632e+03
7.687688e-01	5.389816e+03
7.697698e-01	5.394001e+03
7.707708e-01	5.398185e+03
7.717718e-01	5.402370e+03
7.727728e-01	5.406554e+03
7.737738e-01	5.410738e+03
7.747748e-01	5.414923e+03
7.757758e-01	5.419107e+03
7.767768e-01	5.423292e+03
7.777778e-01	5.427476e+03
7.787788e-01	5.431661e+03
7.797798e-01	5.435845e+03
7.807808e-01	5.440029e+03
7.817818e-01	5.444214e+03
7.827828e-01	5.448398e+03
7.837838e-01	5.452583e+03
7.847848e-01	5.456767e+03
7.857858e-01	5.460952e+03
7.867868e-01	5.465136e+03
7.877878e-01	5.469320e+03
7.887888e-01	5.473505e+03
7.897898e-01	5.477689e+03
7.907908e-01	5.481874e+03
7.917918e-01	5.486058e+03
7.927928e-01	5.490243e+03
7.937938e-01	5.494427e+03
7.947948e-01	5.498612e+03
7.957958e-01	5.502796e+03
7.967968e-01	5.506980e+03
7.977978e-01	5.511165e+03
7.987988e-01	5.515349e+03
7.997998e-01	5.519534e+03
8.008008e-01	5.523718e+03
8.018018e-01	5.527903e+03
8.028028e-01	5.532087e+03
8.038038e-01	5.536271e+03
8.048048e-01	5.540456e+03
8.058058e-01	5.544640e+03
8.068068e-01	5.548825e+03
8.078078e-01	5.553009e+03
8.088088e-01	5.557194e+03
8.098098e-01	5.561378e+03
8.108108e-01	5.565562e+03
8.118118e-01	5.569747e+03
8.128128e-01	5.573931e+03
8.138138e-01	5.578116e+03
8.148148e-01	5.582300e+03
8.158158e-01	5.586485e+03
8.168168e-01	5.590669e+03
8.178178e-01	5.594854e+03
8.188188e-01	5.599038e+03
8.198198e-01	5.603222e+03
8.208208e-01	5.607407e+03
8.218218e-01	5.611591e+03
8.228228e-01	5.615776e+03
8.238238e-01	5.619960e+03
8.248248e-01	5.624145e+03
8.258258e-01	5.628329e+03
8.268268e-01	5.632513e+03
8.278278e-01	5.636698e+03
8.288288e-01	5.640882e+03
8.298298e-01	5.645067e+03
8.308308e-01	5.649251e+03
8.318318e-01	5.653436e+03
8.328328e-01	5.657620e+03
8.338338e-01	5.661804e+03
8.348348e-01	5.665989e+03
8.358358e-01	5.670173e+03
8.368368e-01	5.674358e+03
8.378378e-01	5.678542e+03
8.388388e-01	5.682727e+03
8.398398e-01	5.686911e+03
8.408408e-01	5.691096e+03
8.418418e-01	5.695280e+03
8.428428e-01	5.699464e+03
8.438438e-01	5.703960e+03
8.448448e-01	5.709907e+03
8.458458e-01	5.715855e+03
8.468468e-01	5.721803e+03
8.478478e-01	5.727750e+03
8.488488e-01	5.733698e+03
8.498498e-01	5.739646e+03
8.508509e-01	5.745593e+03
8.518519e-01	5.751541e+03
8.528529e-01	5.757489e+03
8.538539e-01	5.763436e+03
8.548549e-01	5.769384e+03
8.558559e-01	5.775332e+03
