# q	y_q
8.218218e-01	9.001191e+03
8.228228e-01	9.010332e+03
8.238238e-01	9.019473e+03
8.248248e-01	9.028614e+03
8.258258e-01	9.037755e+03
8.268268e-01	9.046895e+03
8.278278e-01	9.056036e+03
8.288288e-01	9.065177e+03
8.298298e-01	9.074318e+03
8.308308e-01	9.083459e+03
8.318318e-01	9.092599e+03
8.328328e-01	9.101740e+03
8.338338e-01	9.110881e+03
8.348348e-01	9.120022e+03
8.358358e-01	9.129162e+03
8.368368e-01	9.138303e+03
8.378378e-01	9.147444e+03
8.388388e-01	9.156585e+03
8.398398e-01	9.165726e+03
8.408408e-01	9.174866e+03
8.418418e-01	9.184007e+03
8.428428e-01	9.193148e+03
8.438438e-01	9.202289e+03
8.448448e-01	9.211430e+03
8.458458e-01	9.220570e+03
8.468468e-01	9.229711e+03
8.478478e-01	9.238852e+03
8.488488e-01	9.247993e+03
8.498498e-01	9.257134e+03
8.508509e-01	9.266274e+03
8.518519e-01	9.275415e+03
8.528529e-01	9.284556e+03
8.538539e-01	9.293697e+03
8.548549e-01	9.302838e+03
8.558559e-01	9.311978e+03
8.568569e-01	9.321119e+03
8.578579e-01	9.330260e+03
8.588589e-01	9.339401e+03
8.598599e-01	9.348541e+03
8.608609e-01	9.357682e+03
8.618619e-01	9.366823e+03
8.628629e-01	9.375964e+03
8.638639e-01	9.385105e+03
8.648649e-01	9.394245e+03
8.658659e-01	9.403386e+03
8.668669e-01	9.412527e+03
8.678679e-01	9.421668e+03
8.688689e-01	9.430809e+03
8.698699e-01	9.439949e+03
8.708709e-01	9.449090e+03
8.718719e-01	9.458231e+03
