# q	x_q
6.636637e-01	1.732905e+00
6.646647e-01	1.737272e+00
6.656657e-01	1.741639e+00
6.666667e-01	1.746006e+00
6.676677e-01	1.750374e+00
6.686687e-01	1.754741e+00
6.696697e-01	1.759108e+00
6.706707e-01	1.763475e+00
6.716717e-01	1.767842e+00
6.726727e-01	1.772209e+00
6.736737e-01	1.776576e+00
6.746747e-01	1.780944e+00
6.756757e-01	1.785311e+00
6.766767e-01	1.789678e+00
6.776777e-01	1.794045e+00
6.786787e-01	1.798412e+00
6.796797e-01	1.802779e+00
6.806807e-01	1.807147e+00
6.816817e-01	1.811514e+00
6.826827e-01	1.815881e+00
6.836837e-01	1.820248e+00
6.846847e-01	1.824615e+00
6.856857e-01	1.828982e+00
6.866867e-01	1.833350e+00
6.876877e-01	1.837717e+00
6.886887e-01	1.842084e+00
6.896897e-01	1.846451e+00
6.906907e-01	1.850818e+00
6.916917e-01	1.855185e+00
6.926927e-01	1.859553e+00
6.936937e-01	1.863920e+00
6.946947e-01	1.868287e+00
6.956957e-01	1.872654e+00
6.966967e-01	1.877021e+00
6.976977e-01	1.881388e+00
6.986987e-01	1.885756e+00
6.996997e-01	1.890123e+00
7.007007e-01	1.894490e+00
7.017017e-01	1.898857e+00
7.027027e-01	1.903224e+00
7.037037e-01	1.907591e+00
7.047047e-01	1.911959e+00
7.057057e-01	1.916326e+00
7.067067e-01	1.920693e+00
7.077077e-01	1.925060e+00
7.087087e-01	1.929427e+00
7.097097e-01	1.933794e+00
7.107107e-01	1.938162e+00
7.117117e-01	1.942529e+00
7.127127e-01	1.946896e+00
7.137137e-01	1.951263e+00
7.147147e-01	1.955630e+00
7.157157e-01	1.959997e+00
7.167167e-01	1.964365e+00
7.177177e-01	1.968732e+00
7.187187e-01	1.973099e+00
7.197197e-01	1.977466e+00
7.207207e-01	1.981833e+00
7.217217e-01	1.986200e+00
7.227227e-01	1.990568e+00
7.237237e-01	1.994935e+00
7.247247e-01	1.999302e+00
7.257257e-01	2.003669e+00
7.267267e-01	2.008036e+00
7.277277e-01	2.012403e+00
7.287287e-01	2.016771e+00
7.297297e-01	2.021138e+00
7.307307e-01	2.025505e+00
7.317317e-01	2.029872e+00
7.327327e-01	2.034239e+00
7.337337e-01	2.038606e+00
7.347347e-01	2.042974e+00
7.357357e-01	2.047341e+00
7.367367e-01	2.051708e+00
7.377377e-01	2.056075e+00
7.387387e-01	2.060442e+00
7.397397e-01	2.064809e+00
7.407407e-01	2.069177e+00
7.417417e-01	2.073544e+00
7.427427e-01	2.077911e+00
7.437437e-01	2.082278e+00
7.447447e-01	2.086645e+00
7.457457e-01	2.091012e+00
7.467467e-01	2.095379e+00
7.477477e-01	2.099747e+00
7.487487e-01	2.104114e+00
7.497497e-01	2.108481e+00
7.507508e-01	2.112848e+00
7.517518e-01	2.117215e+00
7.527528e-01	2.121582e+00
7.537538e-01	2.125950e+00
7.547548e-01	2.130317e+00
7.557558e-01	2.134684e+00
7.567568e-01	2.139051e+00
7.577578e-01	2.143418e+00
7.587588e-01	2.147785e+00
7.597598e-01	2.152153e+00
7.607608e-01	2.156520e+00
7.617618e-01	2.160887e+00
7.627628e-01	2.165254e+00
7.637638e-01	2.169621e+00
7.647648e-01	2.173988e+00
7.657658e-01	2.178356e+00
7.667668e-01	2.182723e+00
7.677678e-01	2.187090e+00
7.687688e-01	2.191457e+00
7.697698e-01	2.195824e+00
7.707708e-01	2.200191e+00
7.717718e-01	2.204559e+00
7.727728e-01	2.208926e+00
7.737738e-01	2.213293e+00
7.747748e-01	2.217660e+00
7.757758e-01	2.222027e+00
7.767768e-01	2.226394e+00
7.777778e-01	2.230762e+00
7.787788e-01	2.235129e+00
7.797798e-01	2.239496e+00
7.807808e-01	2.243863e+00
7.817818e-01	2.248230e+00
7.827828e-01	2.252597e+00
7.837838e-01	2.256965e+00
7.847848e-01	2.261332e+00
7.857858e-01	2.265699e+00
7.867868e-01	2.270066e+00
7.877878e-01	2.274433e+00
7.887888e-01	2.278800e+00
7.897898e-01	2.283168e+00
7.907908e-01	2.287535e+00
7.917918e-01	2.291902e+00
7.927928e-01	2.296269e+00
7.937938e-01	2.300636e+00
7.947948e-01	2.305003e+00
7.957958e-01	2.309371e+00
7.967968e-01	2.313738e+00
7.977978e-01	2.318105e+00
7.987988e-01	2.322472e+00
7.997998e-01	2.326839e+00
8.008008e-01	2.331206e+00
8.018018e-01	2.335574e+00
8.028028e-01	2.339941e+00
8.038038e-01	2.344308e+00
8.048048e-01	2.348675e+00
8.058058e-01	2.353042e+00
8.068068e-01	2.357409e+00
8.078078e-01	2.361777e+00
8.088088e-01	2.366144e+00
8.098098e-01	2.370511e+00
8.108108e-01	2.374878e+00
8.118118e-01	2.379245e+00
8.128128e-01	2.383612e+00
8.138138e-01	2.387979e+00
8.148148e-01	2.392347e+00
8.158158e-01	2.396714e+00
8.168168e-01	2.401081e+00
8.178178e-01	2.405448e+00
8.188188e-01	2.409815e+00
8.198198e-01	2.414182e+00
8.208208e-01	2.418550e+00
8.218218e-01	2.422917e+00
8.228228e-01	2.427284e+00
8.238238e-01	2.431651e+00
8.248248e-01	2.436018e+00
8.258258e-01	2.440385e+00
8.268268e-01	2.444753e+00
8.278278e-01	2.449120e+00
8.288288e-01	2.453487e+00
8.298298e-01	2.457854e+00
8.308308e-01	2.462221e+00
8.318318e-01	2.466588e+00
8.328328e-01	2.470956e+00
8.338338e-01	2.475323e+00
8.348348e-01	2.479690e+00
8.358358e-01	2.484057e+00
8.368368e-01	2.488424e+00
8.378378e-01	2.492791e+00
8.388388e-01	2.497159e+00
8.398398e-01	2.501526e+00
8.408408e-01	2.505893e+00
8.418418e-01	2.510260e+00
8.428428e-01	2.514627e+00
8.438438e-01	2.518994e+00
8.448448e-01	2.523362e+00
8.458458e-01	2.527729e+00
8.468468e-01	2.532096e+00
8.478478e-01	2.536463e+00
8.488488e-01	2.540830e+00
8.498498e-01	2.545197e+00
8.508509e-01	2.549565e+00
8.518519e-01	2.553932e+00
8.528529e-01	2.558299e+00
8.538539e-01	2.562666e+00
8.548549e-01	2.567033e+00
8.558559e-01	2.571400e+00
8.568569e-01	2.575768e+00
8.578579e-01	2.580135e+00
8.588589e-01	2.584502e+00
8.598599e-01	2.588869e+00
8.608609e-01	2.593236e+00
8.618619e-01	2.597603e+00
8.628629e-01	2.601971e+00
8.638639e-01	2.606338e+00
8.648649e-01	2.610705e+00
8.658659e-01	2.615072e+00
8.668669e-01	2.619439e+00
8.678679e-01	2.623806e+00
8.688689e-01	2.628174e+00
8.698699e-01	2.632541e+00
8.708709e-01	2.636908e+00
8.718719e-01	2.641275e+00
